000006e8,00000007,00080481,102545
000006a4,00000001,000ffffe,102582
000006cc,00000011,00080400,102620
00000688,0000000a,00080481,102640
000006fc,00000001,000ffffe,102645
00000680,00000002,000ffffe,102733
000006dc,00000002,000ffffe,102777
000006ec,00000001,000ffffe,102846
000006ec,00000001,000ffffe,102897
00000680,00000002,000ffffe,102988
000006bc,00000001,000ffffe,103112
00000688,0000000a,00080481,103184
000006ec,00000001,000ffffe,103271
000006cc,00000011,00080403,103351
000006c4,00000002,000ffffe,103352
000006dc,00000002,000ffffe,103440
000006fc,00000001,000ffffe,103563
000006bc,00000001,000ffffe,103673
000006c4,00000002,000ffffe,103777
000006ac,00000002,000ffffe,103893
000006cc,00000011,00080405,104014
000006e8,00000007,00080481,104041
000006d4,00000001,000ffffe,104118
000006f4,00000001,000ffffe,104224
00000678,00000001,000ffffe,104261
00000688,0000000a,00080481,104289
000006c4,00000002,000ffffe,104355
000006d4,00000001,000ffffe,104407
0000068c,00000001,000ffffe,104434
00000768,00000001,000ffffe,104512
00000788,00000001,000ffffe,104567
00000758,00000002,000ffffe,104596
0000070c,00000001,000ffffe,104689
0000077c,00000007,00080440,104758
0000074c,00000011,000800fb,104864
0000078c,00000001,000ffffe,104976
0000077c,00000007,00080441,105030
00000790,00000001,000ffffe,105096
00000780,00000001,000ffffe,105212
0000070c,00000001,000ffffe,105318
00000790,00000001,000ffffe,105419
0000077c,00000007,00080443,105540
0000078c,00000001,000ffffe,105656
00000760,00000011,00080481,105717
0000078c,00000001,000ffffe,105724
0000074c,00000011,000800fe,105816
00000720,00000001,000ffffe,105865
00000760,00000011,00080481,105870
00000740,00000002,000ffffe,105936
00000714,00000002,000ffffe,106051
00000758,00000002,000ffffe,106109
0000070c,00000001,000ffffe,106185
00000740,00000002,000ffffe,106225
00000738,00000001,000ffffe,106308
00000770,00000002,000ffffe,106367
00000750,00000001,000ffffe,106379
00000768,00000001,000ffffe,106450
00000758,00000002,000ffffe,106551
00000758,00000002,000ffffe,106585
00000760,00000011,00080481,106601
000006ec,00000001,000ffffe,106650
000006c4,00000002,000ffffe,106748
000006b8,00000011,00080102,106812
000006f4,00000001,000ffffe,106821
000006d4,00000001,000ffffe,106834
00000678,00000001,000ffffe,106841
000006a4,00000001,000ffffe,106845
000006ac,00000002,000ffffe,106864
000006ec,00000001,000ffffe,106888
000006ac,00000002,000ffffe,106966
000006b8,00000011,00080103,107084
000006bc,00000001,000ffffe,107120
00000678,00000001,000ffffe,107130
000006a4,00000001,000ffffe,107151
000006dc,00000002,000ffffe,107227
000006dc,00000002,000ffffe,107329
000006e8,00000007,00080481,107369
000006ec,00000001,000ffffe,107381
00000678,00000001,000ffffe,107470
000006dc,00000002,000ffffe,107516
000006ec,00000001,000ffffe,107602
000006e8,00000007,00080481,107658
000006b8,00000011,00080105,107662
000006f4,00000001,000ffffe,107671
0000068c,00000001,000ffffe,107745
00000680,00000002,000ffffe,107863
000006cc,00000011,00080404,107937
00000680,00000002,000ffffe,108016
000006ec,00000001,000ffffe,108078
000006dc,00000002,000ffffe,108111
000006ac,00000002,000ffffe,108207
00000680,00000002,000ffffe,108271
000006ec,00000001,000ffffe,108350
000006f4,00000001,000ffffe,108470
0000068c,00000001,000ffffe,108578
0000068c,00000001,000ffffe,108680
00000788,00000001,000ffffe,108779
00000760,00000011,00080481,108909
00000788,00000001,000ffffe,109051
00000720,00000001,000ffffe,109142
0000078c,00000001,000ffffe,109188
00000740,00000002,000ffffe,109196
00000760,00000011,00080481,109215
0000074c,00000011,00080103,109297
0000077c,00000007,00080442,109344
00000720,00000001,000ffffe,109431
0000070c,00000001,000ffffe,109598
0000077c,00000007,00080443,109616
0000070c,00000001,000ffffe,109632
0000074c,00000011,00080105,109739
00000788,00000001,000ffffe,109833
0000078c,00000001,000ffffe,109936
00000790,00000001,000ffffe,109988
00000740,00000002,000ffffe,110063
00000750,00000001,000ffffe,110115
00000780,00000001,000ffffe,110206
00000738,00000001,000ffffe,110316
00000760,00000011,00080481,110371
0000077c,00000007,00080446,110381
0000070c,00000001,000ffffe,110465
00000768,00000001,000ffffe,110526
00000720,00000001,000ffffe,110621
00000780,00000001,000ffffe,110733
0000071c,0000000a,00080447,110782
0000074c,00000011,00080109,110793
000006d4,00000001,000ffffe,110859
000006e8,00000007,00080481,110986
00000680,00000002,000ffffe,111106
000006cc,00000011,00080401,111248
000006ac,00000002,000ffffe,111297
000006a4,00000001,000ffffe,111312
000006dc,00000002,000ffffe,111337
00000680,00000002,000ffffe,111429
000006c4,00000002,000ffffe,111555
00000678,00000001,000ffffe,111665
00000680,00000002,000ffffe,111786
000006bc,00000001,000ffffe,111893
000006dc,00000002,000ffffe,111932
000006d4,00000001,000ffffe,111998
000006b8,00000011,0008010e,112112
00000680,00000002,000ffffe,112194
000006fc,00000001,000ffffe,112242
0000068c,00000001,000ffffe,112331
000006f4,00000001,000ffffe,112376
0000068c,00000001,000ffffe,112399
000006f8,00000001,000ffffe,112411
0000068c,00000001,000ffffe,112433
000006ec,00000001,000ffffe,112460
000006b8,00000011,0008010f,112554
000006b8,00000011,00080110,112673
000006f8,00000001,000ffffe,112717
000006c4,00000002,000ffffe,112796
000006e8,00000007,00080481,112856
00000688,0000000a,00080481,112951
0000077c,00000f7c,00080440,112961
0000074c,00000011,00080109,113084
0000071c,0000000a,00080440,113124
00000740,00000002,000ffffe,113204
00000768,00000001,000ffffe,113327
00000740,00000002,000ffffe,113374
00000758,00000002,000ffffe,113445
0000077c,00000f7c,00080442,113505
0000074c,00000011,0008010b,113560
0000071c,0000000a,00080442,113651
00000714,00000002,000ffffe,113676
00000788,00000001,000ffffe,113756
0000070c,00000001,000ffffe,113861
0000071c,0000000a,00080443,113923
0000077c,00000007,00080443,113947
00000760,00000011,00080481,113971
0000078c,00000001,000ffffe,113978
00000768,00000001,000ffffe,113990
00000770,00000002,000ffffe,114077
0000071c,0000000a,00080444,114144
00000770,00000002,000ffffe,114230
0000071c,0000000a,00080445,114365
0000078c,00000001,000ffffe,114420
00000768,00000001,000ffffe,114500
0000078c,00000001,000ffffe,114556
0000074c,00000011,0008010f,114648
00000740,00000002,000ffffe,114751
00000768,00000001,000ffffe,114857
00000760,00000011,00080481,114991
000006a4,00000001,000ffffe,115082
000006bc,00000001,000ffffe,115136
000006f4,00000001,000ffffe,115211
00000680,00000002,000ffffe,115250
00000678,00000001,000ffffe,115316
00000678,00000001,000ffffe,115350
000006f4,00000001,000ffffe,115415
000006ec,00000001,000ffffe,115448
000006cc,00000011,00080401,115545
000006fc,00000001,000ffffe,115570
0000068c,00000001,000ffffe,115591
000006f4,00000001,000ffffe,115602
0000068c,00000001,000ffffe,115608
000006ac,00000002,000ffffe,115628
000006f8,00000001,000ffffe,115637
000006f8,00000001,000ffffe,115722
000006bc,00000001,000ffffe,115765
000006c4,00000002,000ffffe,115852
000006fc,00000001,000ffffe,115910
000006e8,00000007,00080481,115946
000006ac,00000002,000ffffe,116036
00000688,0000000a,00080481,116092
000006b8,00000011,00080115,116171
000006bc,00000001,000ffffe,116207
000006ec,00000001,000ffffe,116281
000006dc,00000002,000ffffe,116399
000006f8,00000001,000ffffe,116521
000006ac,00000002,000ffffe,116648
00000680,00000002,000ffffe,116695
000006c4,00000002,000ffffe,116719
000006f8,00000001,000ffffe,116810
000006cc,00000011,00080406,116888
0000068c,00000001,000ffffe,116951
000006ac,00000002,000ffffe,117056
0000068c,00000001,000ffffe,117155
0000070c,00000001,000ffffe,117189
00000788,00000001,000ffffe,117254
00000760,00000011,00080481,117367
00000720,00000001,000ffffe,117464
00000760,00000011,00080481,117537
00000738,00000001,000ffffe,117550
00000768,00000001,000ffffe,117573
0000071c,0000000a,00080441,117574
00000780,00000001,000ffffe,117593
00000740,00000002,000ffffe,117620
00000780,00000001,000ffffe,117712
00000740,00000002,000ffffe,117824
0000074c,00000011,00080114,117959
00000790,00000001,000ffffe,117987
00000740,00000002,000ffffe,117994
00000720,00000001,000ffffe,118076
00000750,00000001,000ffffe,118182
0000074c,00000011,00080115,118299
0000074c,00000011,00080115,118350
00000770,00000002,000ffffe,118425
00000738,00000001,000ffffe,118485
00000714,00000002,000ffffe,118517
00000780,00000001,000ffffe,118596
00000714,00000002,000ffffe,118653
00000780,00000001,000ffffe,118664
00000788,00000001,000ffffe,118750
00000714,00000002,000ffffe,118874
00000758,00000002,000ffffe,119000
0000070c,00000001,000ffffe,119110
00000740,00000002,000ffffe,119167
00000780,00000001,000ffffe,119242
00000790,00000001,000ffffe,119296
000006ec,00000001,000ffffe,119371
000006ec,00000001,000ffffe,119473
000006d4,00000001,000ffffe,119572
000006cc,00000011,00080401,119638
000006f4,00000001,000ffffe,119695
00000678,00000001,000ffffe,119732
000006f8,00000001,000ffffe,119815
000006dc,00000002,000ffffe,119863
000006f4,00000001,000ffffe,119865
000006b8,00000011,0008011b,119873
000006e8,00000007,00080481,119937
000006d4,00000001,000ffffe,119980
00000680,00000002,000ffffe,120006
000006d4,00000001,000ffffe,120082
000006f8,00000001,000ffffe,120121
00000680,00000002,000ffffe,120142
000006d4,00000001,000ffffe,120167
000006ac,00000002,000ffffe,120197
000006fc,00000001,000ffffe,120275
00000680,00000002,000ffffe,120380
0000068c,00000001,000ffffe,120415
000006ac,00000002,000ffffe,120418
00000680,00000002,000ffffe,120499
000006a4,00000001,000ffffe,120603
00000688,0000000a,00080481,120729
000006d4,00000001,000ffffe,120779
000006b8,00000011,0008011e,120825
0000068c,00000001,000ffffe,120840
00000688,0000000a,00080481,120865
000006ac,00000002,000ffffe,120945
000006f4,00000001,000ffffe,121004
000006bc,00000001,000ffffe,121082
000006bc,00000001,000ffffe,121201
000006e8,00000007,00080481,121331
0000070c,00000001,000ffffe,121435
00000740,00000002,000ffffe,121475
00000738,00000001,000ffffe,121558
00000750,00000001,000ffffe,121680
00000714,00000002,000ffffe,121726
00000720,00000001,000ffffe,121812
00000760,00000011,00080481,121936
00000780,00000001,000ffffe,121958
00000790,00000001,000ffffe,121961
00000788,00000001,000ffffe,122027
00000758,00000002,000ffffe,122141
00000788,00000001,000ffffe,122197
00000740,00000002,000ffffe,122291
00000714,00000002,000ffffe,122338
00000758,00000002,000ffffe,122362
0000071c,0000000a,00080443,122398
0000078c,00000001,000ffffe,122419
00000758,00000002,000ffffe,122515
00000714,00000002,000ffffe,122627
00000720,00000001,000ffffe,122730
00000740,00000002,000ffffe,122767
00000720,00000001,000ffffe,122832
00000788,00000001,000ffffe,122945
00000790,00000001,000ffffe,123066
00000740,00000002,000ffffe,123192
0000070c,00000001,000ffffe,123254
0000078c,00000001,000ffffe,123286
00000780,00000001,000ffffe,123318
00000770,00000002,000ffffe,123351
00000740,00000002,000ffffe,123447
000006a4,00000001,000ffffe,123574
000006f4,00000001,000ffffe,123686
000006fc,00000001,000ffffe,123790
000006f4,00000001,000ffffe,123890
000006d4,00000001,000ffffe,123988
000006ac,00000002,000ffffe,124086
000006fc,00000001,000ffffe,124198
00000680,00000002,000ffffe,124320
000006dc,00000002,000ffffe,124381
000006c4,00000002,000ffffe,124412
000006bc,00000001,000ffffe,124427
000006f4,00000001,000ffffe,124451
000006c4,00000002,000ffffe,124480
00000678,00000001,000ffffe,124573
000006c4,00000002,000ffffe,124701
00000678,00000001,000ffffe,124828
000006d4,00000001,000ffffe,124940
000006fc,00000001,000ffffe,124980
000006fc,00000001,000ffffe,125048
000006dc,00000002,000ffffe,125163
000006f4,00000001,000ffffe,125267
000006e8,00000007,00080481,125390
000006fc,00000001,000ffffe,125507
000006d4,00000001,000ffffe,125569
000006c4,00000002,000ffffe,125585
000006fc,00000001,000ffffe,125592
0000077c,00000007,00080440,125682
0000071c,0000000a,00080440,125743
00000770,00000002,000ffffe,125812
00000760,00000011,00080481,126046
0000070c,00000001,000ffffe,126072
00000740,00000002,000ffffe,126078
00000738,00000001,000ffffe,126144
0000070c,00000001,000ffffe,126242
00000790,00000001,000ffffe,126275
00000790,00000001,000ffffe,126292
00000738,00000001,000ffffe,126365
00000750,00000001,000ffffe,126402
00000760,00000011,00080481,126437
0000071c,0000000a,00080442,126440
0000070c,00000001,000ffffe,126463
0000074c,00000011,00080123,126468
0000071c,0000000a,00080443,126542
0000071c,0000000a,00080443,126593
00000770,00000002,000ffffe,126611
0000071c,0000000a,00080443,126712
0000078c,00000001,000ffffe,126750
00000714,00000002,000ffffe,126839
00000768,00000001,000ffffe,126898
00000750,00000001,000ffffe,126912
00000760,00000011,00080481,127015
0000078c,00000001,000ffffe,127107
0000078c,00000001,000ffffe,127209
00000790,00000001,000ffffe,127244
00000780,00000001,000ffffe,127326
0000078c,00000001,000ffffe,127447
00000758,00000002,000ffffe,127509
00000714,00000002,000ffffe,127604
0000078c,00000001,000ffffe,127651
0000074c,00000011,00080128,127675
00000760,00000011,00080481,127695
000006a4,00000001,000ffffe,127769
000006d4,00000001,000ffffe,127894
00000680,00000002,000ffffe,128022
000006d4,00000001,000ffffe,128149
000006bc,00000001,000ffffe,128197
000006f8,00000001,000ffffe,128205
000006f4,00000001,000ffffe,128289
00000678,00000001,000ffffe,128411
000006bc,00000001,000ffffe,128520
000006bc,00000001,000ffffe,128639
000006e8,00000007,00080481,128769
000006bc,00000001,000ffffe,128809
000006f4,00000001,000ffffe,128816
000006f4,00000001,000ffffe,128884
000006cc,00000011,00080404,129014
000006fc,00000001,000ffffe,129039
000006fc,00000001,000ffffe,129124
000006a4,00000001,000ffffe,129231
000006bc,00000001,000ffffe,129285
00000680,00000002,000ffffe,129297
000006bc,00000001,000ffffe,129302
000006ac,00000002,000ffffe,129386
000006ec,00000001,000ffffe,129427
000006f4,00000001,000ffffe,129496
000006f8,00000001,000ffffe,129531
000006e8,00000007,00080481,129619
00000680,00000002,000ffffe,129671
000006ec,00000001,000ffffe,129699
000006bc,00000001,000ffffe,129778
000006ec,00000001,000ffffe,129818
00000678,00000001,000ffffe,129822
00000680,00000002,000ffffe,129841
0000077c,00000f7c,00080440,129877
0000071c,0000000a,00080440,129938
00000760,00000011,00080481,130054
00000760,00000011,00080481,130173
00000714,00000002,000ffffe,130218
0000078c,00000001,000ffffe,130231
00000738,00000001,000ffffe,130254
0000077c,00000007,00080441,130336
00000770,00000002,000ffffe,130449
00000720,00000001,000ffffe,130491
00000738,00000001,000ffffe,130577
00000758,00000002,000ffffe,130701
0000071c,0000000a,00080443,130771
00000780,00000001,000ffffe,130841
0000071c,0000000a,00080443,130890
0000071c,0000000a,00080443,130958
00000714,00000002,000ffffe,131000
0000074c,00000011,0008012c,131088
00000740,00000002,000ffffe,131174
00000714,00000002,000ffffe,131289
00000758,00000002,000ffffe,131347
00000738,00000001,000ffffe,131359
00000770,00000002,000ffffe,131367
00000770,00000002,000ffffe,131435
00000768,00000001,000ffffe,131484
0000071c,0000000a,00080445,131502
00000720,00000001,000ffffe,131562
0000070c,00000001,000ffffe,131661
00000790,00000001,000ffffe,131711
00000758,00000002,000ffffe,131721
00000780,00000001,000ffffe,131725
0000077c,00000007,00080447,131798
00000780,00000001,000ffffe,131827
00000788,00000001,000ffffe,131828
0000077c,00000007,00080447,131832
00000770,00000002,000ffffe,131894
00000768,00000001,000ffffe,131926
00000768,00000001,000ffffe,131943
00000750,00000001,000ffffe,131957
00000768,00000001,000ffffe,131960
0000071c,0000000a,00080447,131961
0000077c,00000007,00080447,131968
0000065c,00000001,000ffffe,131988
000006e8,00000007,00080481,132063
000006ec,00000001,000ffffe,132092
000006f4,00000001,000ffffe,132110
000006ac,00000002,000ffffe,132136
00000680,00000002,000ffffe,132149
000006a4,00000001,000ffffe,132219
000006c4,00000002,000ffffe,132258
000006b8,00000011,00080131,132271
000006c4,00000002,000ffffe,132275
000006ec,00000001,000ffffe,132347
000006e8,00000007,00080481,132454
000006e8,00000007,00080481,132505
000006a4,00000001,000ffffe,132525
000006fc,00000001,000ffffe,132554
000006f4,00000001,000ffffe,132569
00000680,00000002,000ffffe,132642
00000688,0000000a,00080481,132702
000006e8,00000007,00080481,132709
000006e8,00000007,00080481,132794
00000678,00000001,000ffffe,132895
000006fc,00000001,000ffffe,133013
000006c4,00000002,000ffffe,133057
000006ec,00000001,000ffffe,133078
00000688,0000000a,00080481,133178
000006f4,00000001,000ffffe,133215
00000678,00000001,000ffffe,133286
00000688,0000000a,00080481,133331
00000678,00000001,000ffffe,133388
000006f8,00000001,000ffffe,133437
00000688,0000000a,00080481,133535
000006cc,00000011,00080406,133651
000006ec,00000001,000ffffe,133690
000006bc,00000001,000ffffe,133718
0000068c,00000001,000ffffe,133748
00000678,00000001,000ffffe,133779
000006e8,00000007,00080481,133865
000006ec,00000001,000ffffe,133979
000006b8,00000011,00080137,134039
000006c4,00000002,000ffffe,134094
00000714,00000002,000ffffe,134209
00000738,00000001,000ffffe,134330
00000770,00000002,000ffffe,134440
0000078c,00000001,000ffffe,134494
00000740,00000002,000ffffe,134587
00000790,00000001,000ffffe,134648
00000788,00000001,000ffffe,134663
00000714,00000002,000ffffe,134736
0000078c,00000001,000ffffe,134851
0000074c,00000011,00080133,134909
00000750,00000001,000ffffe,134962
00000738,00000001,000ffffe,135061
00000790,00000001,000ffffe,135175
0000074c,00000011,00080134,135232
00000768,00000001,000ffffe,135237
0000070c,00000001,000ffffe,135312
00000738,00000001,000ffffe,135350
00000750,00000001,000ffffe,135353
00000760,00000011,00080481,135371
00000740,00000002,000ffffe,135437
0000077c,00000007,00080445,135483
0000077c,00000007,00080445,135568
00000738,00000001,000ffffe,135605
00000760,00000011,00080481,135643
0000071c,0000000a,00080445,135663
00000790,00000001,000ffffe,135668
00000714,00000002,000ffffe,135756
00000770,00000002,000ffffe,135800
00000780,00000001,000ffffe,135869
00000780,00000001,000ffffe,135920
0000077c,00000fc0,00080447,136010
00000714,00000002,000ffffe,136011
00000750,00000001,000ffffe,136135
0000071c,0000000a,00080447,136207
0000068c,00000001,000ffffe,136294
000006fc,00000001,000ffffe,136358
000006f8,00000001,000ffffe,136374
00000680,00000002,000ffffe,136463
000006b8,00000011,00080139,136602
000006f4,00000001,000ffffe,136696
000006f8,00000001,000ffffe,136799
000006e8,00000007,00080482,136921
000006fc,00000001,000ffffe,137021
00000688,0000000a,00080482,137067
00000678,00000001,000ffffe,137141
000006a4,00000001,000ffffe,137247
000006bc,00000001,000ffffe,137284
000006f8,00000001,000ffffe,137377
00000678,00000001,000ffffe,137430
000006d4,00000001,000ffffe,137457
0000068c,00000001,000ffffe,137535
000006bc,00000001,000ffffe,137590
00000680,00000002,000ffffe,137619
000006d4,00000001,000ffffe,137712
000006ac,00000002,000ffffe,137776
000006fc,00000001,000ffffe,137871
000006c4,00000002,000ffffe,138000
000006ac,00000002,000ffffe,138048
000006b8,00000011,0008013f,138251
00000750,00000001,000ffffe,138341
0000074c,00000011,00080138,138458
0000071c,0000000a,00080440,138566
00000740,00000002,000ffffe,138680
00000790,00000001,000ffffe,138724
00000740,00000002,000ffffe,138748
00000780,00000001,000ffffe,138823
00000790,00000001,000ffffe,138877
00000768,00000001,000ffffe,138888
0000077c,00000007,00080442,138964
00000758,00000002,000ffffe,139074
0000078c,00000001,000ffffe,139131
00000750,00000001,000ffffe,139208
0000077c,00000007,00080443,139253
00000770,00000002,000ffffe,139332
00000714,00000002,000ffffe,139390
00000788,00000001,000ffffe,139402
0000070c,00000001,000ffffe,139473
0000078c,00000001,000ffffe,139573
0000078c,00000001,000ffffe,139607
00000790,00000001,000ffffe,139608
00000780,00000001,000ffffe,139673
00000758,00000002,000ffffe,139771
0000074c,00000011,0008013d,139835
00000788,00000001,000ffffe,139844
00000768,00000001,000ffffe,139857
0000070c,00000001,000ffffe,139864
00000738,00000001,000ffffe,139868
00000740,00000002,000ffffe,139887
00000780,00000001,000ffffe,139911
00000740,00000002,000ffffe,139989
0000074c,00000011,0008013e,140107
00000750,00000001,000ffffe,140143
0000070c,00000001,000ffffe,140153
00000738,00000001,000ffffe,140174
00000770,00000002,000ffffe,140250
00000770,00000002,000ffffe,140352
0000077c,00000007,00080447,140392
00000780,00000001,000ffffe,140404
000006bc,00000001,000ffffe,140493
00000680,00000002,000ffffe,140539
0000068c,00000001,000ffffe,140625
000006ec,00000001,000ffffe,140669
00000688,0000000a,00080482,140684
000006a4,00000001,000ffffe,140694
000006d4,00000001,000ffffe,140768
000006c4,00000002,000ffffe,140886
000006fc,00000001,000ffffe,140944
000006c4,00000002,000ffffe,141039
0000068c,00000001,000ffffe,141101
00000680,00000002,000ffffe,141134
000006e8,00000007,00080482,141235
000006cc,00000f86,00080403,141276
000006c4,00000002,000ffffe,141294
0000068c,00000001,000ffffe,141373
000006a4,00000001,000ffffe,141493
000006d4,00000001,000ffffe,141601
000006d4,00000001,000ffffe,141703
000006bc,00000001,000ffffe,141802
00000688,0000000a,00080482,141925
000006ac,00000002,000ffffe,142022
000006bc,00000001,000ffffe,142074
000006cc,00000f86,00080406,142092
000006ec,00000001,000ffffe,142165
000006c4,00000002,000ffffe,142212
000006f8,00000001,000ffffe,142218
00000688,0000000a,00080482,142231
000006fc,00000001,000ffffe,142304
000006ac,00000002,000ffffe,142362
000006ec,00000001,000ffffe,142454
0000071c,0000000a,00080440,142574
00000750,00000001,000ffffe,142621
0000071c,0000000a,00080440,142642
00000750,00000001,000ffffe,142655
00000780,00000001,000ffffe,142746
00000738,00000001,000ffffe,142856
00000740,00000002,000ffffe,142960
0000074c,00000011,00080141,143027
0000077c,00000007,00080441,143091
00000788,00000001,000ffffe,143138
00000720,00000001,000ffffe,143229
00000770,00000002,000ffffe,143340
00000790,00000001,000ffffe,143378
0000071c,0000000a,00080443,143407
00000750,00000001,000ffffe,143488
0000070c,00000001,000ffffe,143549
00000768,00000001,000ffffe,143644
00000720,00000001,000ffffe,143756
00000780,00000001,000ffffe,143800
00000760,00000011,00080482,143812
00000768,00000001,000ffffe,143882
0000077c,00000007,00080445,144009
00000714,00000002,000ffffe,144129
00000760,00000011,00080482,144271
00000740,00000002,000ffffe,144320
00000738,00000001,000ffffe,144335
00000770,00000002,000ffffe,144360
00000714,00000002,000ffffe,144452
00000758,00000002,000ffffe,144578
000006bc,00000001,000ffffe,144688
000006c4,00000002,000ffffe,144809
000006f4,00000001,000ffffe,144916
00000680,00000002,000ffffe,144955
00000678,00000001,000ffffe,145021
000006ec,00000001,000ffffe,145119
000006c4,00000002,000ffffe,145217
000006b8,00000011,00080149,145281
000006d4,00000001,000ffffe,145354
000006a4,00000001,000ffffe,145399
000006d4,00000001,000ffffe,145422
000006ac,00000002,000ffffe,145435
000006d4,00000001,000ffffe,145456
0000068c,00000001,000ffffe,145483
000006ec,00000001,000ffffe,145561
000006ec,00000001,000ffffe,145680
000006ac,00000002,000ffffe,145741
000006f8,00000001,000ffffe,145818
00000688,0000000a,00080482,145882
000006cc,00000011,00080404,145981
000006fc,00000001,000ffffe,146091
000006e8,00000007,00080482,146144
000006f8,00000001,000ffffe,146226
0000068c,00000001,000ffffe,146350
000006f8,00000001,000ffffe,146396
00000680,00000002,000ffffe,146468
000006fc,00000001,000ffffe,146567
000006e8,00000007,00080482,146671
000006dc,00000002,000ffffe,146699
000006bc,00000001,000ffffe,146779
00000750,00000001,000ffffe,146884
00000760,00000011,00080482,146953
0000071c,0000000a,00080440,146973
00000790,00000001,000ffffe,146978
00000740,00000002,000ffffe,147002
0000070c,00000001,000ffffe,147013
00000714,00000002,000ffffe,147100
00000760,00000011,00080482,147174
00000714,00000002,000ffffe,147253
00000760,00000011,00080482,147395
00000740,00000002,000ffffe,147444
0000070c,00000001,000ffffe,147523
00000740,00000002,000ffffe,147580
00000780,00000001,000ffffe,147655
0000077c,00000007,00080443,147779
0000070c,00000001,000ffffe,147880
00000790,00000001,000ffffe,147998
00000738,00000001,000ffffe,148105
00000750,00000001,000ffffe,148159
00000788,00000001,000ffffe,148234
00000714,00000002,000ffffe,148273
0000070c,00000001,000ffffe,148339
0000070c,00000001,000ffffe,148373
00000788,00000001,000ffffe,148438
00000780,00000001,000ffffe,148471
00000760,00000011,00080482,148568
00000790,00000001,000ffffe,148593
00000720,00000001,000ffffe,148614
00000788,00000001,000ffffe,148625
00000720,00000001,000ffffe,148631
00000740,00000002,000ffffe,148651
0000078c,00000001,000ffffe,148660
0000078c,00000001,000ffffe,148745
00000750,00000001,000ffffe,148788
00000758,00000002,000ffffe,148875
000006b8,00000011,0008014f,148949
00000688,0000000a,00080482,148972
000006e8,00000007,00080482,149064
000006cc,00000011,00080400,149122
000006ec,00000001,000ffffe,149178
000006f4,00000001,000ffffe,149230
0000068c,00000001,000ffffe,149304
00000680,00000002,000ffffe,149422
000006ac,00000002,000ffffe,149545
000006e8,00000007,00080482,149676
000006c4,00000002,000ffffe,149718
000006f8,00000001,000ffffe,149741
000006ac,00000002,000ffffe,149834
000006fc,00000001,000ffffe,149895
000006d4,00000001,000ffffe,149974
000006e8,00000007,00080482,150084
000006d4,00000001,000ffffe,150178
000006d4,00000001,000ffffe,150212
000006bc,00000001,000ffffe,150277
00000688,0000000a,00080482,150383
000006ec,00000001,000ffffe,150487
00000688,0000000a,00080482,150553
000006f4,00000001,000ffffe,150573
000006e8,00000007,00080482,150594
0000068c,00000001,000ffffe,150596
000006b8,00000011,00080155,150632
000006f8,00000001,000ffffe,150642
000006f8,00000001,000ffffe,150846
000006fc,00000001,000ffffe,150966
000006f8,00000001,000ffffe,151016
00000768,00000001,000ffffe,151099
00000788,00000001,000ffffe,151205
00000780,00000001,000ffffe,151306
00000780,00000001,000ffffe,151357
00000714,00000002,000ffffe,151448
00000770,00000002,000ffffe,151509
00000758,00000002,000ffffe,151540
00000720,00000001,000ffffe,151619
00000758,00000002,000ffffe,151676
00000720,00000001,000ffffe,151687
00000738,00000001,000ffffe,151773
00000758,00000002,000ffffe,151897
0000078c,00000001,000ffffe,152022
00000750,00000001,000ffffe,152133
0000077c,00000007,00080444,152195
00000720,00000001,000ffffe,152265
0000074c,00000011,00080154,152335
00000780,00000001,000ffffe,152394
00000780,00000001,000ffffe,152496
000006b8,00000740,00080155,152590
00000768,00000001,000ffffe,152595
00000760,00000011,00080482,152661
00000788,00000001,000ffffe,152718
0000070c,00000001,000ffffe,152755
0000078c,00000001,000ffffe,152838
00000770,00000002,000ffffe,152886
00000788,00000001,000ffffe,152888
0000074c,00000011,00080156,152896
0000077c,00000007,00080447,152960
00000768,00000001,000ffffe,153003
00000714,00000002,000ffffe,153029
00000768,00000001,000ffffe,153105
000006ac,00000002,000ffffe,153145
000006c4,00000002,000ffffe,153165
00000678,00000001,000ffffe,153190
000006e8,00000007,00080482,153225
000006b8,00000011,00080157,153314
000006c4,00000002,000ffffe,153403
000006d4,00000001,000ffffe,153438
000006e8,00000007,00080482,153446
000006c4,00000002,000ffffe,153522
000006dc,00000002,000ffffe,153627
000006cc,00000011,00080402,153759
00000678,00000001,000ffffe,153802
000006ec,00000001,000ffffe,153832
000006d4,00000001,000ffffe,153863
000006cc,00000011,00080402,153895
000006e8,00000007,00080482,153973
000006a4,00000001,000ffffe,154027
000006f4,00000001,000ffffe,154105
000006f4,00000001,000ffffe,154224
00000688,0000000a,00080482,154357
000006d4,00000001,000ffffe,154458
000006f8,00000001,000ffffe,154497
000006f4,00000001,000ffffe,154581
00000678,00000001,000ffffe,154703
000006dc,00000002,000ffffe,154749
000006ec,00000001,000ffffe,154835
00000688,0000000a,00080482,154952
000006b8,00000011,0008015d,154997
000006cc,00000011,00080406,155000
000006bc,00000001,000ffffe,155050
000006cc,00000fca,00080407,155051
00000680,00000002,000ffffe,155164
000006bc,00000001,000ffffe,155220
0000077c,00000007,00080440,155319
00000758,00000002,000ffffe,155361
0000078c,00000001,000ffffe,155384
00000760,00000011,00080482,155428
00000740,00000002,000ffffe,155443
0000078c,00000001,000ffffe,155537
00000758,00000002,000ffffe,155650
